,variable,value,entry_pressure,basal_shear_stress,basal_melt_rate,fringe_heave_rate,fringe_growth_rate,fringe_thickness,fringe_sedflux,dispersed_layer_thickness,dispersed_layer_growth_rate,dispersed_sedflux
180,frozen_fringe_porosity,0.45,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.69634527574e-22,0.52044213923,38642.8288378,0.484848541088,1.53827111633e-10,3272.72765234
181,permeability,1e-18,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,-2.587790243e-22,0.0392669167717,3180.62025851,0.382672101489,1.2126045481e-10,2583.03668505
182,permeability,6.21052631579e-18,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,-1.54830686721e-23,0.185338989585,15012.4581564,0.412293546568,1.30648298139e-10,2782.98143934
183,permeability,1.14210526316e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,7.55657375312e-23,0.280027276204,22682.2093725,0.431422100664,1.36733778976e-10,2912.09917948
184,permeability,1.66315789474e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.08420979374e-23,0.349015828431,28270.2821029,0.445322191603,1.41167574617e-10,3005.92479332
185,permeability,2.18421052632e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.57656416249e-23,0.402533206702,32605.1897428,0.456087899715,1.44607060023e-10,3078.59332307
186,permeability,2.70526315789e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.231311884e-23,0.445739209411,36104.8759623,0.464771530723,1.4738384806e-10,3137.20783238
187,permeability,3.22631578947e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.25095148333e-23,0.481608518555,39010.290003,0.471977453538,1.49689117288e-10,3185.84781138
188,permeability,3.74736842105e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.72707576476e-22,0.512012532297,41473.0151161,0.478084633943,1.51643139793e-10,3227.07127911
189,permeability,4.26842105263e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7551716562e-22,0.538203880563,43594.5143256,0.483346041086,1.53326420309e-10,3262.58577733
190,permeability,4.78947368421e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7285828446e-22,0.561060932135,45445.9355029,0.48793866477,1.54795410342e-10,3293.5859872
191,permeability,5.31052631579e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.68447773144e-22,0.581222363213,47079.0114202,0.491990963577,1.56091156699e-10,3320.93900414
192,permeability,5.83157894737e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.6730788047e-22,0.599166289816,48532.4694751,0.495598961878,1.57244387214e-10,3345.29299268
193,permeability,6.35263157895e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7575358648e-22,0.615259303127,49836.0035533,0.498836199884,1.58278662176e-10,3367.14434922
194,permeability,6.87368421053e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.70401552985e-22,0.629788175176,51012.8421893,0.501760152927,1.59212412016e-10,3386.88103226
195,permeability,7.39473684211e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.68716076506e-22,0.642981095544,52081.4687391,0.504416522618,1.6006030215e-10,3404.81152767
196,permeability,7.91578947368e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.64935979406e-22,0.655022325561,53056.8083704,0.506842192716,1.60834174792e-10,3421.18480083
197,permeability,8.43684210526e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73201021041e-22,0.66606257111,53951.0682599,0.509067318161,1.61543715593e-10,3436.20439759
198,permeability,8.95789473684e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73705437879e-22,0.676226488541,54774.3455718,0.511116834662,1.62196936038e-10,3450.03863397
199,permeability,9.47894736842e-17,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.75120196642e-22,0.68561822179,55535.075965,0.513011570998,1.6280052931e-10,3462.82810424
200,permeability,1e-16,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.72835597337e-22,0.694325557208,56240.3701339,0.514769082774,1.63360137311e-10,3474.69130872
201,cluster_volume_fraction,0.3,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.481732102694,1.5281008729e-10,3251.69169318
202,cluster_volume_fraction,0.331578947368,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.481732025606,1.52810062837e-10,3251.69117284
203,cluster_volume_fraction,0.363157894737,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.48173192176,1.52810029896e-10,3251.69047188
204,cluster_volume_fraction,0.394736842105,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.481731781735,1.52809985479e-10,3251.68952671
205,cluster_volume_fraction,0.426315789474,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.48173159231,1.52809925391e-10,3251.68824809
206,cluster_volume_fraction,0.457894736842,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.481731334658,1.52809843662e-10,3251.68650894
207,cluster_volume_fraction,0.489473684211,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.7380543e-22,0.53013925113,42941.2793415,0.481730981524,1.52809731644e-10,3251.68412529
